unit_id,session,structure,mean_rate,spont_rate,max_rate,pref_dir,pref_ori,gOSI,gDSI,p_gOSI
950940545,715093703,VISl,2.4327564706985414,1.8651111307859645,3.15278629794703,0.0,0.0,0.17176934829308604,0.04133742828845356,0.003992015968063872
950940562,715093703,VISl,1.9799450463209458,1.1490375562640502,3.150687388923599,270.0,90.0,0.1528318028054137,0.08167512772590288,0.001996007984031936
950940578,715093703,VISl,2.353393756971866,1.5320544011424884,2.8775926807383585,315.0,135.0,0.04684096938865529,0.0439376445560604,0.11776447105788423
950940597,715093703,VISl,2.4336334566465165,2.2980836814717893,3.240553516725348,0.0,0.0,0.14597025790867657,0.05468166450495232,0.001996007984031936
950940615,715093703,VISl,8.680068525283962,9.741877939303548,12.914915959343931,0.0,0.0,0.16826793894041,0.014202478945411079,0.001996007984031936
950940631,715093703,VISl,0.5029237550266995,0.349709324977,0.6794310764459764,315.0,135.0,0.16466286236950858,0.019812069633308605,0.003992015968063872
950940649,715093703,VISl,1.3625703928750006,1.532051489347661,1.905062517667305,225.0,45.0,0.0688409564040923,0.09230434048844745,0.2754491017964072
950940671,715093703,VISl,0.4093563445701022,0.2664444353707592,0.9458710360146279,45.0,45.0,0.32980105535503135,0.3956757735677146,0.001996007984031936
950940688,715093703,VISl,5.198013108194212,1.0990801866223805,14.061559193558487,315.0,135.0,0.4477297868323479,0.14574591176175827,0.001996007984031936
950940703,715093703,VISl,1.5413509313597145,1.7818401682077716,1.9983355199246176,180.0,0.0,0.16426118396800113,0.11947610977771782,0.001996007984031936
950940718,715093703,VISl,1.5062738579923385,1.5154045512617238,5.275680907484645,45.0,45.0,0.7750995416467125,0.09242150797477763,0.001996007984031936
950940753,715093703,VISl,0.7811397274226771,0.582846323661103,1.2656021288730743,270.0,90.0,0.07804925184582867,0.11169436607289136,0.2055888223552894
950940772,715093703,VISl,0.6106987169866503,0.2830968642273964,1.0724868687882168,45.0,45.0,0.16623177250881077,0.044675629197909385,0.001996007984031936
950940790,715093703,VISl,0.21553850829696342,0.11656916488885477,0.3263926301084381,315.0,135.0,0.12071094812211189,0.2114463694851469,0.0998003992015968
950940808,715093703,VISl,1.0685162592896418,0.9825162628935183,1.4054946108859836,180.0,0.0,0.09729352776341185,0.18401073175503924,0.023952095808383235
950940824,715093703,VISl,15.025123622721106,0.5328862085592492,18.36309073653469,0.0,0.0,0.026684231727187067,0.05321910744775966,0.059880239520958084
950940859,715093703,VISl,2.2180444241225925,0.5828461572540703,6.19079452383474,0.0,0.0,0.3519589818767562,0.43868507197739803,0.001996007984031936
950940876,715093703,VISl,0.0701753919556002,0.0,0.19317200141910887,180.0,0.0,0.604012030247005,0.09433019606383448,0.001996007984031936
950940892,715093703,VISl,0.9431898383909257,0.16652744973350303,1.7822985015509991,0.0,0.0,0.04640034757216618,0.32042729317358126,0.6067864271457086
950940909,715093703,VISl,0.44361557549581865,0.3830133507119563,0.6394635500791781,270.0,90.0,0.07290375399555284,0.09006521884241307,0.37924151696606784
950940928,715093703,VISl,0.7502222003024079,1.3322286660914886,1.3055794721408753,180.0,0.0,0.16696048455305357,0.157466136795407,0.003992015968063872
950940948,715093703,VISl,1.296593230491491,0.6994147398220645,2.34486291944033,45.0,45.0,0.29841658407813376,0.17943831900182233,0.001996007984031936
950940984,715093703,VISl,0.39349061093890514,0.3330574785210702,1.045794194639843,180.0,0.0,0.43919895492006605,0.08666329246714555,0.001996007984031936
950941005,715093703,VISl,1.6975879006729133,0.46627433017794734,4.795985660447776,315.0,135.0,0.4768519630453228,0.23549267781211336,0.001996007984031936
950941043,715093703,VISl,0.024227261876171635,0.01665284480547894,0.05328897026857666,180.0,0.0,0.1264441350850625,0.2814957148041742,0.7485029940119761
950941060,715093703,VISl,2.2130524604607653,0.4329703876452209,8.532824002704578,225.0,45.0,0.7649992049932314,0.12070077431574061,0.001996007984031936
950941076,715093703,VISl,5.745215428978399,4.696074032888023,7.3538538374270335,315.0,135.0,0.07916203549849102,0.07528612484449468,0.17764471057884232
950941096,715093703,VISl,0.005012566155688995,0.0,0.019983580158737337,180.0,0.0,0.5270487342316952,0.7118565475547819,0.16167664670658682
950941114,715093703,VISl,0.33750976053451326,0.11656916489636061,1.3788461323328542,315.0,135.0,0.702525301605146,0.36090057215045157,0.001996007984031936
950941133,715093703,VISl,1.5747738379603815,1.5653590924579093,2.8509478961906636,315.0,135.0,0.2628928968513426,0.05152164843985257,0.001996007984031936
950941149,715093703,VISl,0.015037589952090062,0.033305689618431666,0.033755631589200495,0.0,0.0,0.3536024741262575,0.3210365143981927,0.12574850299401197
950941166,715093703,VISl,0.3959887905738173,0.01665309439472947,1.19899084957024,270.0,90.0,0.3571292173402355,0.38797831589246706,0.001996007984031936
950941183,715093703,VISl,0.8788764261002254,0.3663620866068114,1.1949493110734668,0.0,0.0,0.11355196345435196,0.0609689840297462,0.005988023952095809
950941200,715093703,VISl,2.086065824453547,0.7327254211409434,2.356128353044226,135.0,135.0,0.044035685328327794,0.007667846467768758,0.281437125748503
950941218,715093703,VISl,0.042606305228460234,0.033305440029181135,0.17318738967132244,45.0,45.0,0.4882311147728393,0.37340963640327524,0.003992015968063872
950941235,715093703,VISl,0.1503822813580761,0.049958700808454354,0.686144762731244,45.0,45.0,0.7330309268760363,0.4341794905075745,0.001996007984031936
950941256,715093703,VISl,5.017597268038515,5.8617691754054295,5.968327931722699,225.0,45.0,0.07975227360434602,0.008171572088341654,0.017964071856287425
950941322,715093703,VISl,0.005012491030907768,0.01665251203143971,0.01350207051288431,135.0,135.0,0.33557682962678226,0.18246171319087523,0.45109780439121755
950942017,715093703,VISl,4.642517851388105,0.38301210275895936,9.645299958552677,180.0,0.0,0.36596905953595643,0.12240672574693601,0.001996007984031936
950942046,715093703,VISl,0.7284839941969257,0.24979175695980443,1.2855851099846638,45.0,45.0,0.30062047512833534,0.08963069132373584,0.043912175648702596
950942073,715093703,VISl,0.7761107456935696,0.3330570625157315,3.0841257961815387,45.0,45.0,0.6465660403509446,0.3521249956189043,0.001996007984031936
950942103,715093703,VISl,8.625039910948754,3.680263228106084,11.2572199953169,270.0,90.0,0.08054338698364616,0.022545143326967398,0.001996007984031936
950942129,715093703,VISl,0.29156153448675637,0.08326439042106151,0.44629361183806204,90.0,90.0,0.1051645345163012,0.08714478881687235,0.8283433133732535
950942155,715093703,VISl,10.640783632743046,5.945033898992132,16.081206890902045,0.0,0.0,0.10448231572878568,0.023253714923355515,0.001996007984031936
950942180,715093703,VISl,0.01837933550286686,0.016652928001066394,0.04662806529569259,315.0,135.0,0.45395839641782304,0.310434432914798,0.02594810379241517
950942199,715093703,VISl,6.60824493682826,4.912566256384748,7.865074774932798,0.0,0.0,0.06336723134696896,0.005071744784083751,0.001996007984031936
950942218,715093703,VISl,3.421926068673504,1.6153186251756586,5.255598320275022,90.0,90.0,0.18913175507437438,0.06095668549047832,0.001996007984031936
950942235,715093703,VISl,3.6191424605675846,2.797660040712049,4.656120732494356,180.0,0.0,0.0961265873064375,0.03592472869542991,0.017964071856287425
950942252,715093703,VISl,0.19966556229706628,0.0,0.30380085294384446,0.0,0.0,0.2558803517441765,0.11661788215799594,0.003992015968063872
950942269,715093703,VISl,0.8596677032106332,0.3497117376357781,1.9916582756893262,225.0,45.0,0.4693641118628728,0.07987426259204838,0.001996007984031936
950942286,715093703,VISl,0.013366702569738383,0.0,0.03375556413332108,0.0,0.0,0.44424742695549574,0.2339324583836814,0.07584830339321358
950942304,715093703,VISl,0.37344045483500543,0.14987435535873683,0.6886147697668379,0.0,0.0,0.3671985857051321,0.09108882326924532,0.001996007984031936
950942319,715093703,VISl,0.04928962938414715,0.11656933127504596,0.21981518871984088,90.0,90.0,0.6478298025968363,0.7558927292659084,0.001996007984031936
950942354,715093703,VISl,0.053466843672943486,0.01665309439472947,0.14654317076090145,45.0,45.0,0.5613023441851251,0.09479785504364702,0.001996007984031936
950942369,715093703,VISl,0.03759381837011897,0.01665251203143971,0.09991583756245187,45.0,45.0,0.2478513985676871,0.3375585647492103,0.6427145708582834
950942438,715093703,VISl,0.05012509394467888,0.09991557135469502,0.11476916763868919,0.0,0.0,0.14955365097162385,0.2767273647186571,0.7524950099800399
950942456,715093703,VISl,0.022556332758315225,0.033305689618431666,0.08659456004447819,180.0,0.0,0.6075462561636122,0.7880342017130025,0.005988023952095809
950942475,715093703,VISl,0.04010017448681888,0.03330535683357289,0.09325529863253829,315.0,135.0,0.1734457664479064,0.26846843936004355,0.35728542914171657
950942603,715093703,VISl,0.5655762097366411,0.13322200969183998,1.3588389587863272,225.0,45.0,0.5924628613031607,0.017545822426370303,0.001996007984031936
950942620,715093703,VISl,0.10025013363879004,0.06661063047574481,0.3064080849104568,45.0,45.0,0.41676358214481957,0.15449874080005074,0.001996007984031936
950942635,715093703,VISl,0.17126131151266305,0.0,0.2731039926261734,270.0,90.0,0.26438194764151357,0.10224341744853706,0.001996007984031936
950942651,715093703,VISl,0.11696569396468534,0.01665251203143971,0.2998043871448545,45.0,45.0,0.49405369795349896,0.39439763337315786,0.001996007984031936
950942669,715093703,VISl,0.007518792889991566,0.01665284480547894,0.01998351360526748,45.0,45.0,0.11095425840239512,0.33148385123773894,0.8902195608782435
950942974,715093703,VISl,1.5814816748741305,4.762683498267217,3.3172350050063777,180.0,0.0,0.28059480323579433,0.1576057798244601,0.001996007984031936
950942997,715093703,VISl,0.055973283257600245,0.09991665286820814,0.09991673605518488,315.0,135.0,0.19778995028545623,0.1273805429684608,0.4171656686626746
950943019,715093703,VISl,0.07268161033880534,0.33305498267838135,0.20649444364901512,180.0,0.0,0.30937268033786064,0.19733827085295155,0.41317365269461076
950943043,715093703,VISl,0.005012478510417212,0.0,0.013501969329736569,0.0,0.0,0.5289371774510393,0.5353782951883121,0.22554890219560877
950943082,715093703,VISl,0.4168758177495557,0.06661171200426558,1.225645251356064,180.0,0.0,0.502051296989091,0.1295443494869487,0.001996007984031936
950943103,715093703,VISl,0.04928988397458028,0.06661096325312223,0.11989985032858944,90.0,90.0,0.15434395938672169,0.10454229497383744,0.5049900199600799
950943142,715093703,VISl,0.06349223056867725,0.016652928001066394,0.37131241967671047,0.0,0.0,0.753436717404069,0.8261385595649272,0.001996007984031936
950950919,715093703,VISrl,12.86885610306607,12.522876149889816,16.43297091584708,180.0,0.0,0.06795069065219383,0.05386297284719384,0.005988023952095809
950950994,715093703,VISrl,0.0710106895690079,0.0832636416690869,0.1265599566504542,225.0,45.0,0.09245583671717397,0.21620490909443432,0.6407185628742516
950951071,715093703,VISrl,11.38263958865758,16.169839678267955,13.175701859597552,180.0,0.0,0.020896443037856968,0.011070037276389,0.5608782435129741
950951090,715093703,VISrl,10.761087549764547,16.186490443210456,12.149883358264612,180.0,0.0,0.01852827545093691,0.007295528632999327,0.6307385229540918
950951117,715093703,VISrl,12.910690639961215,14.437944067986155,23.669494836162443,0.0,0.0,0.15693530756796148,0.1429010564523188,0.001996007984031936
950951137,715093703,VISrl,11.787103235260876,6.59449792447751,13.861772110619025,180.0,0.0,0.032848555017181806,0.06513595667790086,0.4031936127744511
950951153,715093703,VISrl,1.091059786613402,0.1998316418629516,3.104066445034166,45.0,45.0,0.35967203330963343,0.2798562936680578,0.001996007984031936
950951207,715093703,VISrl,6.711023230311359,1.2822671367053833,10.990858179703906,0.0,0.0,0.2783471062920248,0.00930489896052803,0.001996007984031936
950951247,715093703,VISrl,15.125473469181788,2.6477890130495667,19.54442138152357,135.0,135.0,0.10231604236482705,0.018467231826465723,0.001996007984031936
950951266,715093703,VISrl,2.0259157568038946,0.8825963654089555,2.7976531023897637,90.0,90.0,0.21173817847266962,0.015578399036268545,0.001996007984031936
950951321,715093703,VISrl,3.807046223296853,1.5320509069343724,7.7002451558887195,180.0,0.0,0.45585050091077256,0.04917170385340954,0.001996007984031936
950951342,715093703,VISrl,0.010860525919195575,0.0,0.02700461320110081,0.0,0.0,0.49401119444216685,0.17345117260947215,0.03792415169660679
950951364,715093703,VISrl,51.75067497631585,32.589412877526065,57.032462661939014,180.0,0.0,0.03465588790194247,0.012400638618184441,0.001996007984031936
950951484,715093703,VISrl,9.254009380924938,2.3313807189328086,12.769302929193362,315.0,135.0,0.12209097236962287,0.04718284639103989,0.001996007984031936
950951499,715093703,VISrl,2.2673323381433272,0.9325522376505344,2.7110640330691953,315.0,135.0,0.0561029483682468,0.008417751678845316,0.05189620758483034
950951511,715093703,VISrl,0.7944854606234862,1.1823470727839756,1.3855083018878216,315.0,135.0,0.23134232757401005,0.059586800497888705,0.001996007984031936
950951525,715093703,VISrl,0.4594818516881011,0.03330535683442683,2.018581109687416,135.0,135.0,0.8598864943090253,0.18853544005262246,0.001996007984031936
950951536,715093703,VISrl,6.780369664762049,5.795161540244181,11.73022368239506,180.0,0.0,0.2641849983081243,0.022857322732496372,0.001996007984031936
950951549,715093703,VISrl,5.601593303411825,5.578681130085658,7.533723097168892,180.0,0.0,0.18860433068404323,0.09425604012075692,0.001996007984031936
950951560,715093703,VISrl,5.19803911925969,4.9791835423677515,5.821788654319523,90.0,90.0,0.029697233204532728,0.02712697430430423,0.36127744510978044
950951577,715093703,VISrl,0.18295719347219647,0.066611129642629,0.3730225589390583,180.0,0.0,0.35618078669914316,0.04279954898306649,0.031936127744510975
950951596,715093703,VISrl,7.980122532812628,6.044955709928478,8.572811628193246,90.0,90.0,0.024260098922969524,0.024303894062146517,0.24750499001996007
950951613,715093703,VISrl,2.0718476173942695,2.447952878841875,5.322189134365271,225.0,45.0,0.4772735247515352,0.12263670577146693,0.001996007984031936
950951636,715093703,VISrl,8.217383945952374,0.5828439110056767,12.935831010815772,90.0,90.0,0.20424294085037425,0.0452743254172172,0.001996007984031936
950951653,715093703,VISrl,8.157154901162638,5.99499958810674,8.756171663869539,135.0,135.0,0.03389253870347368,0.01220235852997597,0.017964071856287425
950951678,715093703,VISrl,13.683528667344008,2.8975834324155416,21.684524329679824,135.0,135.0,0.13257128899974796,0.11600539020763595,0.001996007984031936
950951702,715093703,VISrl,4.578178490618957,0.7826772167778437,6.627773797523122,90.0,90.0,0.12214373449714622,0.056058003601424274,0.001996007984031936
950951716,715093703,VISrl,11.068726351933329,11.357179010189212,11.79679419644384,315.0,135.0,0.024594211662143314,0.025885037637730594,0.16966067864271456
950951730,715093703,VISrl,6.467912250791943,1.9150681677858297,11.382346182530142,135.0,135.0,0.3730501959545353,0.04821355975895595,0.001996007984031936
950951742,715093703,VISrl,6.471226824679539,5.162356931730229,6.820943236653954,270.0,90.0,0.02626890365553928,0.003712615179911907,0.041916167664670656
950951755,715093703,VISrl,2.7310058956658847,2.3147291221508586,4.289759244853226,180.0,0.0,0.13409905093322286,0.13186520673826535,0.001996007984031936
950951779,715093703,VISrl,5.492959871174986,2.964193646824322,7.320536900150998,315.0,135.0,0.04967271668256145,0.012229831224706248,0.005988023952095809
950951791,715093703,VISrl,1.0034044209752166,0.6994151557783005,1.4854199133344195,270.0,90.0,0.04921207385459081,0.09765475888164588,0.3473053892215569
950951804,715093703,VISrl,7.182971734560722,1.9317166864397513,9.758532514400601,180.0,0.0,0.07888159141665534,0.025221917098353194,0.001996007984031936
950951815,715093703,VISrl,5.060204663024175,2.9974937624255547,5.735181116330528,270.0,90.0,0.07588431847849376,0.021553864843283546,0.001996007984031936
950951829,715093703,VISrl,6.208861267990861,1.4321378313973578,8.119890222708872,180.0,0.0,0.1183014352150526,0.050455762565617165,0.001996007984031936
950951840,715093703,VISrl,2.395165503292826,3.0474594516201874,3.463760638473957,270.0,90.0,0.16860597350160944,0.11216072172133985,0.001996007984031936
950951851,715093703,VISrl,5.1078875606954295,2.714401557094642,9.350332379678369,0.0,0.0,0.36817614915141395,0.10090706585682746,0.001996007984031936
950951879,715093703,VISrl,8.163822503400997,4.263107388710184,18.018164439132867,225.0,45.0,0.4059968901353396,0.051037267571578726,0.001996007984031936
950951891,715093703,VISrl,4.948257090591768,1.26561046491198,12.029921311537882,90.0,90.0,0.47788355287858975,0.09218693580269016,0.001996007984031936
950951902,715093703,VISrl,3.272399023462989,0.7826837891329721,5.2293896962691635,45.0,45.0,0.11665705213566575,0.04998261054763549,0.001996007984031936
950951929,715093703,VISrl,3.114470001188707,1.7485380558076609,4.023296723020934,90.0,90.0,0.03465915771793356,0.09029848718358689,0.32934131736526945
950951940,715093703,VISrl,3.0083932569114893,0.8825997764480881,4.827032382914503,135.0,135.0,0.09282663560539142,0.04245587050871455,0.029940119760479042
950951950,715093703,VISrl,3.0083509551039778,0.6494568709811358,9.870102784508465,135.0,135.0,0.7013450385225587,0.048061355218698316,0.001996007984031936
950951966,715093703,VISrl,4.310821566629643,1.7152320333826927,4.936252569978485,45.0,45.0,0.043900303533761904,0.022268896072250532,0.005988023952095809
950951979,715093703,VISrl,2.2715146776395754,0.3663616706080681,9.6119933036422,180.0,0.0,0.689595686586813,0.47070179350268865,0.001996007984031936
950951991,715093703,VISrl,1.6800442134188212,0.8992465480570797,2.6377943112991193,315.0,135.0,0.13090782494037354,0.039251322461583846,0.003992015968063872
950952002,715093703,VISrl,0.4761898240248247,0.26644468498833457,1.5324953739675211,135.0,135.0,0.5583104381467194,0.5476402485953124,0.001996007984031936
950952057,715093703,VISrl,0.2121966333638633,0.08326397444313179,0.5462090501135971,90.0,90.0,0.4735436988171206,0.23078198901695435,0.001996007984031936
950952091,715093703,VISrl,5.10528932204195,1.4820996104817707,16.119808815721747,270.0,90.0,0.6332126365649738,0.11289487710995777,0.001996007984031936
950952108,715093703,VISrl,0.7669159273257339,0.1498740225705399,1.0936762105376676,135.0,135.0,0.06338733771549249,0.06029638181217739,0.31736526946107785
950952154,715093703,VISrl,2.7861421283897103,1.1157288717084044,4.183169989995736,315.0,135.0,0.12617135311176933,0.019190487686612284,0.001996007984031936
950952169,715093703,VISrl,2.5914950383135005,0.2164854018065946,5.502144070520987,135.0,135.0,0.08868928996897321,0.19771643783841375,0.0499001996007984
950952184,715093703,VISrl,5.667704542674093,0.6827638916558258,20.762554860075376,225.0,45.0,0.8358114705171751,0.08272961466694845,0.001996007984031936
950952213,715093703,VISrl,2.5488678596393615,2.098244385755087,6.9941439704414625,315.0,135.0,0.3820076628051589,0.14994375395082665,0.001996007984031936
950952227,715093703,VISrl,1.1846537135719668,0.3996666114787398,1.856547393348015,135.0,135.0,0.09031870830141785,0.13177175455095672,0.03792415169660679
950952241,715093703,VISrl,0.24310708584588409,0.01665284480547894,0.9791789219272476,45.0,45.0,0.8217707000470951,0.12331586648753258,0.001996007984031936
950952256,715093703,VISrl,9.735229242903667,4.0299714718441395,11.287831823836045,135.0,135.0,0.026027138960298696,0.07216254568890562,0.5548902195608783
950952272,715093703,VISrl,2.5981653609002344,0.6161507653848122,4.343031842573253,315.0,135.0,0.20883764858137022,0.07622747415034108,0.001996007984031936
950952287,715093703,VISrl,1.4812107179357992,0.9325495755256462,5.109075349058278,180.0,0.0,0.5574666595963086,0.2218587132831316,0.001996007984031936
950952300,715093703,VISrl,0.06683380917158488,0.7327147722669024,0.15320627204976547,315.0,135.0,0.3732401699868918,0.11985862291881336,0.36127744510978044
950952312,715093703,VISrl,3.90399185055427,0.5162321990080667,4.669416086799455,270.0,90.0,0.11440118450988603,0.014380525011085015,0.001996007984031936
950952323,715093703,VISrl,4.832938325994785,1.132381799685331,5.815127483215945,90.0,90.0,0.08206564686914641,0.027644750062405018,0.001996007984031936
950952336,715093703,VISrl,3.474544884841144,1.3821812936661255,9.665230593595897,90.0,90.0,0.6262507171099123,0.046519064423808994,0.001996007984031936
950952349,715093703,VISrl,1.8112135603490893,3.0974129110434263,2.771024756872468,180.0,0.0,0.12047591798118128,0.0635137013464351,0.005988023952095809
950952372,715093703,VISrl,0.20300719933636965,0.09991706884202685,0.6278528386347279,0.0,0.0,0.46763137472876476,0.14893591020465854,0.001996007984031936
950952386,715093703,VISrl,1.8103914645923855,0.48292684222435706,5.542656723869719,135.0,135.0,0.4967066609499529,0.19287968887302026,0.001996007984031936
950952400,715093703,VISrl,0.2205578026952409,0.01665251203143971,0.4929211779852801,315.0,135.0,0.20069351355381346,0.15453772970375282,0.011976047904191617
950952413,715093703,VISrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
950952432,715093703,VISrl,1.8078638302760721,0.9159000584762854,2.2818670832579686,135.0,135.0,0.11544108775039467,0.010396180220924294,0.001996007984031936
950952448,715093703,VISrl,3.9724233758472787,0.6827593992063409,15.405994257481696,135.0,135.0,0.8493322210727408,0.08901251864107135,0.001996007984031936
950952463,715093703,VISrl,0.27819576678112773,0.14987385619183743,0.7696270916360685,0.0,0.0,0.7029191304686959,0.19674963361182046,0.001996007984031936
950952499,715093703,VISrl,4.50462491488349,1.0990756109266109,14.717487651313393,0.0,0.0,0.7856960719102255,0.022302067038229654,0.001996007984031936
950953187,715093703,VISrl,0.6524711060502941,0.34970915857170126,1.1190687084713555,180.0,0.0,0.07233719889724648,0.21424421429077092,0.14570858283433133
950953200,715093703,VISrl,0.19883018957235812,0.016652678416794013,0.4596185832668137,180.0,0.0,0.4130377619520275,0.3045359296722713,0.001996007984031936
950953225,715093703,VISrl,0.11278187247523304,0.049957785671935914,0.18650979862364145,225.0,45.0,0.2085772286639248,0.11445397801079275,0.013972055888223553
950953240,715093703,VISrl,3.6583774445505157,1.9483753548317513,7.925783214477937,135.0,135.0,0.44389165353636606,0.010245506052015282,0.001996007984031936
950953258,715093703,VISrl,0.3851288406123209,0.14987368979816693,1.1004279034562876,135.0,135.0,0.5039652411828415,0.3211136135869447,0.001996007984031936
950953277,715093703,VISrl,0.022556257637751997,0.0,0.05328757263291719,270.0,90.0,0.18400729544847216,0.3048609098749704,0.6367265469061876
950953293,715093703,VISrl,0.04594813842376333,0.03330502406287942,0.20253294636056482,135.0,135.0,0.6833416175476598,0.43984255774172987,0.001996007984031936
950953310,715093703,VISrl,0.620717484139939,0.11656883213227932,0.9458719677893178,270.0,90.0,0.17203297311021334,0.07082396512451043,0.005988023952095809
950953330,715093703,VISrl,0.010860450793827208,0.0,0.01998314754766826,90.0,90.0,0.17025384949383918,0.17216941113779566,0.7704590818363274
950953382,715093703,VISrl,0.6115270567982756,0.2997452165659148,1.638625752642659,90.0,90.0,0.2649481174254806,0.3547411979764497,0.001996007984031936
950953400,715093703,VISrl,0.0016708372993855818,0.0,0.006661104644286827,315.0,135.0,0.7071067811953716,0.3826834323929234,0.47305389221556887
950953417,715093703,VISrl,0.3918398665495717,0.13322176012171955,0.8392945930056617,225.0,45.0,0.30319182905356085,0.06841845487334201,0.001996007984031936
950953433,715093703,VISrl,0.0025062809908328464,0.03330502406287942,0.013322309122618134,315.0,135.0,0.7440305779498888,0.9323341937673909,0.43313373253493015
950953457,715093703,VISrl,0.03341680024754442,0.016652928001066394,0.08659339534716355,270.0,90.0,0.1480575870514159,0.21252853238679661,0.5748502994011976
950953477,715093703,VISrl,0.0025062726434917615,0.0,0.01350227287143695,0.0,0.0,1.0,0.33928681947313627,0.0499001996007984
950953497,715093703,VISrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
950955414,715093703,VISrl,10.163822233384515,12.02328656288892,11.151368144753048,45.0,45.0,0.04249390087816652,0.011067996949387413,0.005988023952095809
950955489,715093703,VISrl,0.7393618788751727,0.8659436869880316,0.9458720010681492,225.0,45.0,0.14577826655322842,0.017781737840085816,0.001996007984031936
950955501,715093703,VISrl,0.8487942425113846,1.7485380557876125,1.3189008161542048,180.0,0.0,0.15701538510251914,0.040334948303822046,0.03592814371257485
950955531,715093703,VISrl,6.2982425569814104,6.411311972718034,7.999978625498385,45.0,45.0,0.05401822523049457,0.07713155109623099,0.3912175648702595
950955543,715093703,VISrl,0.497911263994963,1.6319647313305363,0.6794348367930568,315.0,135.0,0.10526954762018956,0.029506250480434263,0.6586826347305389
950955556,715093703,VISrl,7.6826114555174705,3.630297705271001,8.532849093819747,270.0,90.0,0.0302087325504743,0.032903152775136175,0.015968063872255488
950955570,715093703,VISrl,0.45865272721447276,0.28309703058950025,1.0258097159571054,180.0,0.0,0.45989029619882543,0.07056064270454908,0.001996007984031936
950955613,715093703,VISrl,2.9691208964154066,5.578673226449756,4.709411300057069,180.0,0.0,0.1786947807302415,0.08088828813468833,0.001996007984031936
950955626,715093703,VISrl,0.503766903594363,0.03330560642119867,1.4177408776348683,0.0,0.0,0.5889159001490264,0.1331050859768051,0.001996007984031936
950955716,715093703,VISrl,4.964917193479229,3.5636725990190867,9.07240133162938,315.0,135.0,0.19335997558321108,0.184247751198663,0.003992015968063872
950955757,715093703,VISrl,35.45062039156437,37.5019905307956,40.36604985837508,225.0,45.0,0.04960892086480461,0.03034792400608814,0.001996007984031936
950955770,715093703,VISrl,8.160400894960016,11.107384590925681,9.678636236204982,45.0,45.0,0.05632048885573728,0.01856576153581374,0.15169660678642716
950955784,715093703,VISrl,1.8980984521171138,3.4970796058240143,2.4446202465935607,90.0,90.0,0.07526905091537239,0.058118375781122264,0.021956087824351298
950955795,715093703,VISrl,1.5179597391985606,3.1140690837638925,1.9383848792519704,180.0,0.0,0.08651465788119551,0.037626740254214995,0.2375249500998004
950955808,715093703,VISrl,3.299089730266604,6.810974507679002,5.129061158841806,180.0,0.0,0.12014480908541707,0.0432734744086644,0.00998003992015968
950955833,715093703,VISrl,8.725211943522371,10.774320706666348,12.800179912263575,0.0,0.0,0.14881622841209316,0.01655463783331232,0.001996007984031936
950955844,715093703,VISrl,79.30853569737553,53.138953735047885,100.90484078119307,45.0,45.0,0.1088579666724025,0.004066811149480703,0.001996007984031936
950955869,715093703,VISrl,0.9515588544833983,0.8492888455898698,1.192444392182211,45.0,45.0,0.05657271810479791,0.05952324098911774,0.25748502994011974
950955897,715093703,VISrl,1.2815499097548986,1.6652780746596638,3.2106431543660916,270.0,90.0,0.3849016913750749,0.36402258988116154,0.001996007984031936
950955912,715093703,VISrl,0.3082702580414943,0.5828469891975363,0.47959833640425814,315.0,135.0,0.23999859307783394,0.08327441803802785,0.003992015968063872
950955924,715093703,VISrl,36.35707103810336,16.952520722463966,55.583132712146096,45.0,45.0,0.13688674666355552,0.10582768011550336,0.001996007984031936
950955940,715093703,VISrl,0.049289704509758364,0.16652844806895864,0.07993262346391836,90.0,90.0,0.15819753479970525,0.1428375698033229,0.46706586826347307
950955951,715093703,VISrl,9.878971269766478,1.4487913417619238,22.088161005963855,90.0,90.0,0.5744081180638823,0.07728814499915847,0.001996007984031936
950955965,715093703,VISrl,17.18054517655744,27.910026132317093,20.622713226111454,270.0,90.0,0.07821332589722972,0.054337178383928694,0.001996007984031936
950955974,715093703,VISrl,12.59240890252802,2.4979228942194984,16.060953262280265,0.0,0.0,0.11624522610152206,0.06269720363587487,0.001996007984031936
950956009,715093703,VISrl,11.219011270221404,10.05827450296988,16.785882042616176,225.0,45.0,0.25773844347713265,0.011991615190608072,0.001996007984031936
950956019,715093703,VISrl,3.798716345352182,7.643611756301743,5.88839930142725,90.0,90.0,0.1321891159079925,0.0629911764549896,0.001996007984031936
950956030,715093703,VISrl,11.068808776969528,10.424638170188746,14.114824237593963,270.0,90.0,0.05886337161472667,0.056015256038905774,0.001996007984031936
950956043,715093703,VISrl,22.51066412809291,20.38297663585274,26.052636234384458,0.0,0.0,0.05673630855028872,0.03614554548116006,0.001996007984031936
950956052,715093703,VISrl,13.140502463236029,11.190657300882297,15.220592200643953,315.0,135.0,0.04747189401992241,0.016108217824929282,0.001996007984031936
950956063,715093703,VISrl,10.41625598044492,9.05909033699579,13.175597267918828,225.0,45.0,0.10609176510844318,0.029965004887366524,0.001996007984031936
950956100,715093703,VISrl,0.9991634304806684,2.048287931239106,3.2106421894351675,270.0,90.0,0.42041940803707106,0.3199739153088098,0.001996007984031936
