unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
24,19580,0.0,9.332601249036246e-137,3.2785406537843743e-68,True,True,8000.0,2.096776459068214,1.4880260404557082,1.9687319050376375,4.728247623689983,1.8016528925619835,0.49722383359575706,LA3_ses-3
25,33549,0.0,0.0,1.537974192702384e-108,True,True,4000.0,13.153695082512138,12.38471673254282,21.12664405658036,10.496384759119342,6.462809917355372,15.29791994696279,LA3_ses-3
26,20272,0.0,4.1374202916237456e-163,4.28203047301478e-138,True,True,4000.0,3.2575234420584414,3.1775556072231264,8.999917280172056,1.527337720367211,1.0082644628099173,1.5745421397198973,LA3_ses-3
27,23626,0.0,0.0,0.0,True,True,4000.0,22.192848103998866,16.817794311400448,52.907601952187946,12.754894792428304,8.611570247933884,19.872379216043758,LA3_ses-3
28,44217,0.0,0.0,0.0,True,True,4000.0,35.65546926680311,49.80237154150198,52.77525022747953,51.247055000406206,16.049586776859503,8.403082787768295,LA3_ses-3
29,22976,0.0,5.5752590974493546e-276,0.0,True,True,4000.0,23.223521966542517,8.168642951251647,105.23616510877658,1.8523031927857665,0.4958677685950413,0.3646308113035551,LA3_ses-3
30,58930,0.0,0.0,4.1924508588083344e-05,True,True,4000.0,5.802473464894659,5.812601720530109,6.3363388204152535,4.582013161101633,6.066115702479339,6.215297919946963,LA3_ses-3
31,14312,0.0,0.0,0.0,True,True,4000.0,9.036321072006606,8.71115244516779,30.209281164695177,3.3308960922901942,1.2231404958677687,1.7071351620120991,LA3_ses-3
32,52472,0.0,0.0,0.05860092101821799,True,False,32000.0,8.24220022785781,8.215143765015888,8.271982794275788,7.327971403038426,8.59504132231405,8.8008618546449,LA3_ses-3
33,10398,0.0,2.188204445330901e-100,9.983029820914363e-08,True,True,32000.0,1.9488785589740794,2.0615360768813455,1.5716767309123996,1.6898204565764887,1.4380165289256197,2.983343001574542,LA3_ses-3
34,10244,0.0,2.10758489458683e-56,0.012110491275962552,True,True,2000.0,0.8594586124160909,1.116019530341781,0.7610224170733725,0.7149240393208223,0.6611570247933884,1.0441700505510898,LA3_ses-3
0,57653,0.0,0.0,0.21675385103439673,True,False,4000.0,7.667996208195895,7.699258991505513,8.106778201500799,7.696139476961394,7.61605415860735,7.221750212404418,LA8_ses-1
1,42213,0.0,0.0,0.957489459415752,True,False,32000.0,5.652294452707913,5.638893909271643,5.5972444335096565,5.5541718555417185,5.730174081237911,5.740987983978639,LA8_ses-1
2,83072,0.0,0.0,0.09215294008614215,True,False,2000.0,11.194799420324944,12.073016446773902,10.862344691844015,10.809464508094646,10.72292069632495,11.506250758587209,LA8_ses-1
3,47650,0.0,0.0,0.683099272857112,True,False,2000.0,6.394825746180478,6.566660642207362,6.273834419977857,6.500622665006226,6.564313346228239,6.068697657482704,LA8_ses-1
4,189144,0.0,0.0,0.11873295117266175,True,False,2000.0,25.28949104471427,26.42327851075366,24.381842785090416,25.51681195516812,24.721953578336556,25.403568394222603,LA8_ses-1
5,24841,0.0,1.732775412852486e-175,0.35217624445436846,True,False,2000.0,3.3107262933008017,3.819507199228869,3.395251568458605,3.1133250311332503,3.2640232108317213,2.96152445685156,LA8_ses-1
6,144346,0.0,0.0,0.6169064579276478,True,False,4000.0,19.556219284369824,19.748177601060306,20.260794685693195,19.240348692403487,19.294003868471954,19.237771574220172,LA8_ses-1
7,133932,0.0,0.0,0.16799895332294584,True,False,4000.0,17.800082793641593,17.55527441412133,18.969122893344814,17.88293897882939,17.80705996131528,16.786017720597158,LA8_ses-1
8,112545,0.0,0.0,0.7813226311893342,True,False,4000.0,14.812964295678398,14.314115308151093,15.57387132488621,14.669987546699875,14.941972920696324,14.564874377958489,LA8_ses-1
9,9604,0.0,5.654180184174793e-82,0.7719705237471447,True,False,32000.0,1.2110770334805656,1.0723537562503764,1.2055603395251568,1.257783312577833,1.2209864603481626,1.2987012987012987,LA8_ses-1
10,142902,0.0,0.0,0.0025734031939128334,True,True,2000.0,18.726585053789766,20.98921621784445,18.181818181818183,18.7173100871731,18.193907156673113,17.55067362543998,LA8_ses-1
11,42255,0.0,1.5969245003527277e-260,0.05312194219594801,True,False,32000.0,5.41601856164062,5.650942827881198,4.699224996924591,5.342465753424658,5.415860735009671,5.971598494962981,LA8_ses-1
12,345893,0.0,0.0,0.4265094275039607,True,False,4000.0,46.08601443705053,46.82209771672992,46.918440152540285,45.84059775840598,45.3215667311412,45.52736982643525,LA8_ses-1
13,31423,0.0,2.9671491222840885e-168,0.42655743349538333,True,False,2000.0,4.048338923858509,4.4942466413639375,3.7150941075162995,3.6737235367372354,4.037717601547389,4.3209127321276855,LA8_ses-1
14,3082,0.0,1.2050645128042066e-26,0.0376247805827347,True,True,32000.0,0.43199795873563696,0.27712512801976025,0.3690490835281093,0.4109589041095891,0.41102514506769827,0.6918315329530282,LA8_ses-1
15,20562,0.0,8.785084141290023e-128,0.3258232942299549,True,False,4000.0,3.038394397215509,2.674859931321164,3.48136302128183,3.075965130759651,2.9497098646034816,3.010074038111421,LA8_ses-1
16,5200,0.0,8.020069680195423e-45,0.6009222219469275,True,False,16000.0,0.6805546911664224,0.7108861979637328,0.5658752614097675,0.6724782067247821,0.7374274661508704,0.7161063235829591,LA8_ses-1
17,11885,0.0,4.813554878741009e-62,0.31449909588756214,True,False,16000.0,1.2857809699684908,1.216940779565034,1.1686554311723458,1.270236612702366,1.5957446808510638,1.1773273455516446,LA8_ses-1
18,13871,0.0,7.766440154932126e-70,0.030987161410623718,True,True,2000.0,2.2349983823575084,2.964033977950479,2.0789765038750154,1.86799501867995,2.0913926499032884,2.172593761378808,LA8_ses-1
19,2392,0.0,2.033429962486793e-14,0.6190912796830867,True,False,32000.0,0.24135475080244523,0.31327188384842464,0.18452454176405464,0.224159402241594,0.16924564796905223,0.3155722781891006,LA8_ses-1
20,62387,0.0,0.0,0.8006423438577454,True,False,4000.0,8.3613765885785,8.07277546840171,8.734161643498586,8.34371108343711,8.160058027079303,8.496176720475786,LA8_ses-1
21,27844,0.0,5.512692107159175e-163,0.5591824353797044,True,False,4000.0,3.792783870930098,3.602626664256883,4.133349735514823,3.997509339975094,3.892649903288201,3.3377837116154874,LA8_ses-1
22,93131,0.0,0.0,0.02339870255752286,True,True,4000.0,12.291338380238972,12.386288330622328,13.802435723951284,11.382316313823164,12.306576402321085,11.579075130477,LA8_ses-1
23,67528,0.0,0.0,0.9552130402823159,True,False,2000.0,8.99278325379959,9.410205434062291,9.226227088202732,9.053549190535492,8.486460348162476,8.787474208034956,LA8_ses-1
